mutant1,mutant2,template,passed_test,diff_locations,explored_diffs,elapsed_time
urgChan__ReqNeu.xml,parSeq__OpenClutch25.xml,Template03,FAILED,3,1,8
urgChan__ReqNeu.xml,delSync__CloseClutch3.xml,Template03,FAILED,3,1,8
delSync__CloseClutch3.xml,urgChan__ReqNeu.xml,Template03,PASSED,3,3,7
parSeq__void46.xml,urgChan__ReqNeu.xml,Template02,PASSED,3,3,10
urgChan__ReqNeu.xml,parSeq__void46.xml,Template03,FAILED,3,1,8
urgChan__ReqNeu.xml,delSync__GearNeu4.xml,Template3,FAILED,3,2,8
urgChan__ReqNeu.xml,parSeq__GearSet8.xml,Template3,FAILED,3,1,8
parSeq__GearSet8.xml,urgChan__ReqNeu.xml,Template2,PASSED,3,3,8
delSync__OpenClutch1.xml,urgChan__ReqNeu.xml,Template01,PASSED,3,3,10
urgChan__ReqNeu.xml,delSync__OpenClutch1.xml,Template03,FAILED,3,1,9
urgChan__ReqNeu.xml,parSeq__OpenClutch26.xml,Template03,FAILED,3,2,7
parSeq__OpenClutch26.xml,urgChan__ReqNeu.xml,Template02,PASSED,3,3,9
urgChan__ReqNeu.xml,delSync__ClutchIsOpen3.xml,Template2,FAILED,3,2,8
delSync__ClutchIsOpen3.xml,urgChan__ReqNeu.xml,Template1,PASSED,3,3,9
parSeq__ReqSet12.xml,urgChan__ReqNeu.xml,Template01,PASSED,3,3,8
urgChan__ReqNeu.xml,parSeq__ReqSet12.xml,Template03,FAILED,3,2,12
urgChan__ReqNeu.xml,delSync__ReqSet3.xml,Template03,FAILED,3,2,8
delSync__ReqSet3.xml,urgChan__ReqNeu.xml,Template01,PASSED,3,3,9
urgChan__ReqNeu.xml,parSeq__sport44.xml,Template2,FAILED,3,2,9
parSeq__sport44.xml,urgChan__ReqNeu.xml,Template2,PASSED,3,3,11
parSeq__ClutchIsClosed3.xml,urgChan__ReqNeu.xml,Template2,PASSED,3,3,8
urgChan__ReqNeu.xml,parSeq__ClutchIsClosed3.xml,Template3,FAILED,3,3,8
parSeq__ClutchIsOpen32.xml,urgChan__ReqNeu.xml,Template3,PASSED,3,3,8
urgChan__ReqNeu.xml,parSeq__ClutchIsOpen32.xml,Template2,FAILED,3,2,8
urgChan__ReqNeu.xml,delSync__ReqNeu4.xml,Template02,FAILED,3,2,7
delSync__ReqNeu4.xml,urgChan__ReqNeu.xml,Template02,PASSED,3,3,8
urgChan__ReqNeu.xml,parSeq__ClutchIsOpen29.xml,Template2,FAILED,3,1,9
parSeq__ClutchIsOpen29.xml,urgChan__ReqNeu.xml,Template1,PASSED,3,3,9
urgChan__ReqNeu.xml,delSync__void1.xml,Template03,FAILED,3,1,7
delSync__void1.xml,urgChan__ReqNeu.xml,Template02,PASSED,3,3,8
urgChan__ReqNeu.xml,delSync__CloseClutch1.xml,Template02,FAILED,3,2,8
delSync__CloseClutch1.xml,urgChan__ReqNeu.xml,Template01,PASSED,3,3,7
urgChan__ReqNeu.xml,delSync__void4.xml,Template02,FAILED,3,2,9
delSync__void4.xml,urgChan__ReqNeu.xml,Template03,PASSED,3,3,7
urgChan__ReqNeu.xml,delSync__void3.xml,Template03,FAILED,3,1,9
delSync__void3.xml,urgChan__ReqNeu.xml,Template03,PASSED,3,3,7
urgChan__ReqNeu.xml,delSync__ReqSet5.xml,Template03,FAILED,3,2,9
delSync__ReqSet5.xml,urgChan__ReqNeu.xml,Template02,PASSED,3,3,8
urgChan__ReqNeu.xml,delSync__ReqSpeed1.xml,Template02,FAILED,3,1,7
delSync__ReqSpeed1.xml,urgChan__ReqNeu.xml,Template01,PASSED,3,3,8
urgChan__ReqNeu.xml,delSync__SpeedSet1.xml,Template2,FAILED,3,2,8
delSync__SpeedSet1.xml,urgChan__ReqNeu.xml,Template3,PASSED,3,3,8
urgChan__ReqNeu.xml,delSync__GearNeu1.xml,Template2,FAILED,3,1,13
delSync__GearNeu1.xml,urgChan__ReqNeu.xml,Template3,PASSED,3,3,7
urgChan__ReqNeu.xml,parSeq__ReqSet18.xml,Template03,FAILED,3,2,9
parSeq__ReqSet18.xml,urgChan__ReqNeu.xml,Template02,PASSED,3,3,9
delSync__ReqSet2.xml,urgChan__ReqNeu.xml,Template02,PASSED,3,3,11
urgChan__ReqNeu.xml,delSync__ReqSet2.xml,Template02,FAILED,3,1,11
urgChan__ReqNeu.xml,delSync__ClutchIsClosed1.xml,Template3,FAILED,3,1,12
delSync__ClutchIsClosed1.xml,urgChan__ReqNeu.xml,Template3,PASSED,3,3,9
urgChan__ReqNeu.xml,delSync__GearSet4.xml,Template2,FAILED,3,1,8
delSync__GearSet4.xml,urgChan__ReqNeu.xml,Template2,PASSED,3,3,6
urgChan__ReqNeu.xml,delSync__GearNeu2.xml,Template2,FAILED,3,1,10
delSync__GearNeu2.xml,urgChan__ReqNeu.xml,Template2,PASSED,3,3,8
urgChan__ReqNeu.xml,delSync__sport1.xml,Template3,FAILED,3,1,8
delSync__sport1.xml,urgChan__ReqNeu.xml,Template2,PASSED,3,3,7
urgChan__ReqNeu.xml,parSeq__GearNeu39.xml,Template3,FAILED,3,1,8
parSeq__GearNeu39.xml,urgChan__ReqNeu.xml,Template2,PASSED,3,3,8
urgChan__ReqNeu.xml,delSync__ReqNewGear1.xml,Template1,FAILED,2,1,10
delSync__ReqNewGear1.xml,urgChan__ReqNeu.xml,Template1,PASSED,2,2,8
urgChan__ReqNeu.xml,parSeq__ReqSpeed42.xml,Template03,FAILED,3,2,10
parSeq__ReqSpeed42.xml,urgChan__ReqNeu.xml,Template03,PASSED,3,3,8
urgChan__ReqNeu.xml,delSync__ReqNeu2.xml,Template02,FAILED,3,1,8
delSync__ReqNeu2.xml,urgChan__ReqNeu.xml,Template02,PASSED,3,3,7
parSeq__GearSet9.xml,urgChan__ReqNeu.xml,Template3,PASSED,3,3,9
urgChan__ReqNeu.xml,parSeq__GearSet9.xml,Template2,FAILED,3,1,8
urgChan__ReqNeu.xml,delSync__GearNeu3.xml,Template3,FAILED,3,1,8
parSeq__ReqSet15.xml,urgChan__ReqNeu.xml,Template03,PASSED,3,3,7
urgChan__ReqNeu.xml,parSeq__ReqSet15.xml,Template02,FAILED,3,2,8
urgChan__ReqNeu.xml,parSeq__void45.xml,Template03,FAILED,3,1,11
parSeq__void45.xml,urgChan__ReqNeu.xml,Template02,PASSED,3,3,9
urgChan__ReqNeu.xml,delSync__OpenClutch4.xml,Template02,FAILED,3,2,10
delSync__OpenClutch4.xml,urgChan__ReqNeu.xml,Template01,PASSED,3,3,12
urgChan__ReqNeu.xml,parSeq__OpenClutch24.xml,Template02,FAILED,3,2,9
parSeq__OpenClutch24.xml,urgChan__ReqNeu.xml,Template02,PASSED,3,3,9
urgChan__ReqNeu.xml,delSync__ClutchIsOpen1.xml,Template2,FAILED,3,2,9
delSync__ClutchIsOpen1.xml,urgChan__ReqNeu.xml,Template2,PASSED,3,3,8
urgChan__ReqNeu.xml,delSync__NewGear1.xml,Template02,FAILED,2,2,9
delSync__NewGear1.xml,urgChan__ReqNeu.xml,Template01,PASSED,2,2,8
urgChan__ReqNeu.xml,delSync__TorqueZero1.xml,Template2,FAILED,3,1,11
delSync__TorqueZero1.xml,urgChan__ReqNeu.xml,Template1,PASSED,3,3,7
urgChan__ReqNeu.xml,parSeq__ReqNeu33.xml,Template03,FAILED,3,1,9
parSeq__ReqNeu33.xml,urgChan__ReqNeu.xml,Template03,PASSED,3,3,7
urgChan__ReqNeu.xml,delSync__ClutchIsOpen2.xml,Template3,FAILED,3,1,13
delSync__ClutchIsOpen2.xml,urgChan__ReqNeu.xml,Template3,PASSED,3,3,9
delSync_RqZeroTorque1.xml,urgChan__ReqNeu.xml,Template02,PASSED,3,3,7
urgChan__ReqNeu.xml,delSync_RqZeroTorque1.xml,Template02,FAILED,3,1,11
delSync__ReqSet6.xml,urgChan__ReqNeu.xml,Template02,PASSED,3,3,7
urgChan__ReqNeu.xml,delSync__ReqSet6.xml,Template03,FAILED,3,1,8
urgChan__ReqNeu.xml,parSeq__GearSet11.xml,Template2,FAILED,3,2,8
parSeq__GearSet11.xml,urgChan__ReqNeu.xml,Template1,PASSED,3,3,12
urgChan__ReqNeu.xml,parSeq__ReqNeu34.xml,Template02,FAILED,3,2,11
parSeq__ReqNeu34.xml,urgChan__ReqNeu.xml,Template03,PASSED,3,3,7
urgChan__ReqNeu.xml,parSeq__OpenClutch23.xml,Template02,FAILED,3,2,7
parSeq__OpenClutch23.xml,urgChan__ReqNeu.xml,Template03,PASSED,3,3,6
urgChan__ReqNeu.xml,parSeq__CloseClutch7.xml,Template03,FAILED,3,1,10
parSeq__CloseClutch7.xml,urgChan__ReqNeu.xml,Template02,PASSED,3,3,13
urgChan__ReqNeu.xml,delSync__drive1.xml,Template3,FAILED,3,1,7
delSync__drive1.xml,urgChan__ReqNeu.xml,Template1,PASSED,3,3,12
parSeq__ClutchIsClosed0.xml,urgChan__ReqNeu.xml,Template1,PASSED,3,3,11
urgChan__ReqNeu.xml,parSeq__ClutchIsClosed0.xml,Template2,FAILED,3,2,11
parSeq__CloseClutch5.xml,urgChan__ReqNeu.xml,Template02,PASSED,3,3,7
urgChan__ReqNeu.xml,parSeq__CloseClutch5.xml,Template03,FAILED,3,1,9
urgChan__ReqNeu.xml,parSeq__drive43.xml,Template2,FAILED,3,2,7
parSeq__drive43.xml,urgChan__ReqNeu.xml,Template1,PASSED,3,3,7
delSync__void2.xml,urgChan__ReqNeu.xml,Template01,PASSED,3,3,7
urgChan__ReqNeu.xml,delSync__void2.xml,Template03,FAILED,3,1,8
urgChan__ReqNeu.xml,parSeq__void48.xml,Template03,FAILED,3,1,11
parSeq__void48.xml,urgChan__ReqNeu.xml,Template03,PASSED,3,3,7
urgChan__ReqNeu.xml,parSeq_RqZeroTorque22.xml,Template02,FAILED,3,1,8
parSeq_RqZeroTorque22.xml,urgChan__ReqNeu.xml,Template03,PASSED,3,3,10
urgChan__ReqNeu.xml,parSeq__ClutchIsOpen30.xml,Template2,FAILED,3,2,8
parSeq__ClutchIsOpen30.xml,urgChan__ReqNeu.xml,Template3,PASSED,3,3,7
urgChan__ReqNeu.xml,delSync__CloseClutch2.xml,Template02,FAILED,3,2,7
delSync__CloseClutch2.xml,urgChan__ReqNeu.xml,Template03,PASSED,3,3,8
urgChan__ReqNeu.xml,parSeq__TorqueZero27.xml,Template3,FAILED,3,1,7
parSeq__TorqueZero27.xml,urgChan__ReqNeu.xml,Template3,PASSED,3,3,8
urgChan__ReqNeu.xml,parSeq__GearSet10.xml,Template3,FAILED,3,1,8
parSeq__GearSet10.xml,urgChan__ReqNeu.xml,Template3,PASSED,3,3,7
urgChan__ReqNeu.xml,parSeq__NewGear28.xml,Template02,FAILED,2,1,9
parSeq__NewGear28.xml,urgChan__ReqNeu.xml,Template01,PASSED,2,2,8
urgChan__ReqNeu.xml,delSync__OpenClutch3.xml,Template03,FAILED,3,1,11
delSync__OpenClutch3.xml,urgChan__ReqNeu.xml,Template03,PASSED,3,3,9
urgChan__ReqNeu.xml,parSeq__ReqSet17.xml,Template02,FAILED,3,1,7
parSeq__ReqSet17.xml,urgChan__ReqNeu.xml,Template03,PASSED,3,3,7
urgChan__ReqNeu.xml,delSync__ReqSet1.xml,Template02,FAILED,3,2,8
delSync__ReqSet1.xml,urgChan__ReqNeu.xml,Template02,PASSED,3,3,8
urgChan__ReqNeu.xml,parSeq__ReqNeu35.xml,Template02,FAILED,3,2,7
parSeq__ReqNeu35.xml,urgChan__ReqNeu.xml,Template03,PASSED,3,3,7
delSync__ClutchIsOpen4.xml,urgChan__ReqNeu.xml,Template1,PASSED,3,3,7
urgChan__ReqNeu.xml,delSync__ClutchIsOpen4.xml,Template3,FAILED,3,2,7
urgChan__ReqNeu.xml,parSeq__GearNeu40.xml,Template3,FAILED,3,2,11
parSeq__GearNeu37.xml,urgChan__ReqNeu.xml,Template1,PASSED,3,3,7
urgChan__ReqNeu.xml,parSeq__GearNeu37.xml,Template3,FAILED,3,2,7
urgChan__ReqNeu.xml,delSync__ReqSet7.xml,Template03,FAILED,3,1,9
delSync__ReqSet7.xml,urgChan__ReqNeu.xml,Template01,PASSED,3,3,9
urgChan__ReqNeu.xml,parSeq__ReqSet13.xml,Template03,FAILED,3,1,8
parSeq__ReqSet13.xml,urgChan__ReqNeu.xml,Template03,PASSED,3,3,7
urgChan__ReqNeu.xml,parSeq__CloseClutch4.xml,Template02,FAILED,3,2,12
parSeq__CloseClutch4.xml,urgChan__ReqNeu.xml,Template01,PASSED,3,3,7
urgChan__ReqNeu.xml,delSync__OpenClutch2.xml,Template03,FAILED,3,2,9
delSync__OpenClutch2.xml,urgChan__ReqNeu.xml,Template03,PASSED,3,3,9
parSeq__SpeedSet41.xml,urgChan__ReqNeu.xml,Template3,PASSED,3,3,7
urgChan__ReqNeu.xml,parSeq__SpeedSet41.xml,Template2,FAILED,3,1,10
urgChan__ReqNeu.xml,parSeq__ClutchIsClosed2.xml,Template3,FAILED,3,2,10
parSeq__ClutchIsClosed2.xml,urgChan__ReqNeu.xml,Template1,PASSED,3,3,8
delSync__CloseClutch4.xml,urgChan__ReqNeu.xml,Template01,PASSED,3,3,8
urgChan__ReqNeu.xml,delSync__CloseClutch4.xml,Template03,FAILED,3,2,8
urgChan__ReqNeu.xml,delSync__ClutchIsClosed4.xml,Template3,FAILED,3,2,8
delSync__ClutchIsClosed4.xml,urgChan__ReqNeu.xml,Template3,PASSED,3,3,7
urgChan__ReqNeu.xml,delSync__ReqNeu1.xml,Template03,FAILED,3,1,8
delSync__ReqNeu1.xml,urgChan__ReqNeu.xml,Template02,PASSED,3,3,7
delSync__GearSet2.xml,urgChan__ReqNeu.xml,Template1,PASSED,3,3,10
urgChan__ReqNeu.xml,delSync__GearSet2.xml,Template3,FAILED,3,2,7
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__GearNeu38.xml,Template3,FAILED,3,1,7
parSeq__ReqSet19.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template02,PASSED,3,3,6
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__ReqSet19.xml,Template03,FAILED,3,3,9
delSync__ReqSet4.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template02,PASSED,3,3,6
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__ReqSet4.xml,Template03,FAILED,3,3,10
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__ReqSet14.xml,Template03,FAILED,3,2,7
parSeq__ReqSet14.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template02,PASSED,3,3,7
delSync__ReqSet8.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template02,PASSED,3,3,7
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__ReqSet8.xml,Template02,FAILED,3,2,7
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__ReqSet9.xml,Template02,FAILED,3,2,6
delSync__ReqSet9.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template01,PASSED,3,3,8
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__GearSet3.xml,Template2,FAILED,3,2,9
delSync__GearSet3.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template2,PASSED,3,3,8
parSeq__OpenClutch25.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template01,PASSED,3,3,11
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__OpenClutch25.xml,Template03,FAILED,3,1,12
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__CloseClutch3.xml,Template01,FAILED,3,1,7
parSeq__void46.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template02,PASSED,3,3,9
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__void46.xml,Template02,FAILED,3,1,7
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__GearNeu4.xml,Template3,FAILED,3,3,8
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__GearSet8.xml,Template1,FAILED,3,1,7
delSync__OpenClutch1.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template03,PASSED,3,3,7
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__OpenClutch1.xml,Template03,FAILED,3,1,8
parSeq__OpenClutch26.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template01,PASSED,3,3,9
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__OpenClutch26.xml,Template02,FAILED,3,2,11
delSync__ClutchIsOpen3.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template1,PASSED,1,1,9
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__ClutchIsOpen3.xml,Template3,FAILED,3,1,10
parSeq__ReqSet12.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template01,PASSED,1,1,7
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__ReqSet12.xml,Template02,FAILED,3,2,9
delSync__ReqSet3.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template01,PASSED,1,1,9
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__ReqSet3.xml,Template02,FAILED,3,2,10
parSeq__sport44.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template3,PASSED,3,3,8
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__sport44.xml,Template2,FAILED,3,2,7
parSeq__ClutchIsClosed3.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template1,PASSED,1,1,10
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__ClutchIsClosed3.xml,Template3,FAILED,3,1,10
parSeq__ClutchIsOpen32.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template1,PASSED,1,1,7
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__ClutchIsOpen32.xml,Template3,FAILED,3,1,8
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__ReqNeu4.xml,Template03,FAILED,3,1,8
delSync__ReqNeu4.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template03,PASSED,3,3,7
parSeq__ClutchIsOpen29.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template1,PASSED,1,1,13
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__ClutchIsOpen29.xml,Template3,FAILED,3,1,11
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__void1.xml,Template01,FAILED,3,1,12
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__CloseClutch1.xml,Template03,FAILED,3,1,10
delSync__void4.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template02,PASSED,3,3,8
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__void4.xml,Template02,FAILED,3,2,7
delSync__void3.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template02,PASSED,3,3,6
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__void3.xml,Template03,FAILED,3,1,7
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__ReqSet5.xml,Template03,FAILED,3,1,8
delSync__ReqSet5.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template01,PASSED,3,3,7
delSync__ReqSpeed1.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template03,PASSED,3,3,8
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__ReqSpeed1.xml,Template03,FAILED,3,1,9
delSync__SpeedSet1.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template3,PASSED,3,3,7
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__SpeedSet1.xml,Template2,FAILED,3,1,8
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__GearNeu1.xml,Template1,FAILED,3,1,9
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__ReqSet18.xml,Template03,FAILED,3,1,7
parSeq__ReqSet18.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template01,PASSED,1,1,9
delSync__ReqSet2.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template01,PASSED,1,1,10
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__ReqSet2.xml,Template03,FAILED,3,1,9
delSync__ClutchIsClosed1.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template1,PASSED,1,1,7
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__ClutchIsClosed1.xml,Template2,FAILED,3,1,12
delSync__GearSet4.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template2,PASSED,3,3,8
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__GearSet4.xml,Template3,FAILED,3,2,9
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__GearNeu2.xml,Template1,FAILED,3,1,10
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__sport1.xml,Template3,FAILED,3,1,8
delSync__sport1.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template2,PASSED,3,3,7
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__GearNeu39.xml,Template3,FAILED,3,1,8
delSync__ReqNewGear1.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template1,PASSED,2,2,11
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__ReqNewGear1.xml,Template2,FAILED,2,1,9
parSeq__ReqSpeed42.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template02,PASSED,3,3,9
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__ReqSpeed42.xml,Template02,FAILED,3,1,11
delSync__ReqNeu2.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template01,PASSED,1,1,7
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__ReqNeu2.xml,Template02,FAILED,3,2,7
parSeq__GearSet9.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template3,PASSED,3,3,7
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__GearSet9.xml,Template2,FAILED,3,1,7
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__GearNeu3.xml,Template3,FAILED,3,1,13
parSeq__ReqSet15.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template01,PASSED,1,1,8
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__ReqSet15.xml,Template03,FAILED,3,1,8
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__void45.xml,Template01,FAILED,3,1,8
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__OpenClutch4.xml,Template02,FAILED,3,2,8
delSync__OpenClutch4.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template01,PASSED,3,3,7
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__OpenClutch24.xml,Template03,FAILED,3,1,9
parSeq__OpenClutch24.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template02,PASSED,3,3,10
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__ClutchIsOpen1.xml,Template3,FAILED,3,1,12
delSync__ClutchIsOpen1.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template1,PASSED,1,1,9
delSync__NewGear1.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template02,PASSED,2,2,7
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__NewGear1.xml,Template02,FAILED,2,1,13
delSync__TorqueZero1.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template3,PASSED,3,3,9
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__TorqueZero1.xml,Template2,FAILED,3,1,10
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__ReqNeu33.xml,Template03,FAILED,3,1,7
parSeq__ReqNeu33.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template01,PASSED,1,1,7
delSync__ClutchIsOpen2.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template1,PASSED,1,1,9
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__ClutchIsOpen2.xml,Template2,FAILED,3,2,8
delSync_RqZeroTorque1.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template03,PASSED,3,3,10
MaskVarChannel__ClutchIsOpen_Template.xml,delSync_RqZeroTorque1.xml,Template02,FAILED,3,1,11
delSync__ReqSet6.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template03,PASSED,3,3,10
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__ReqSet6.xml,Template03,FAILED,3,1,7
parSeq__GearSet11.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template2,PASSED,3,3,10
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__GearSet11.xml,Template3,FAILED,3,1,10
parSeq__ReqNeu34.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template02,PASSED,3,3,8
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__ReqNeu34.xml,Template03,FAILED,3,1,11
parSeq__OpenClutch23.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template03,PASSED,3,3,9
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__OpenClutch23.xml,Template03,FAILED,3,1,8
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__CloseClutch7.xml,Template03,FAILED,3,1,13
delSync__drive1.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template1,PASSED,3,3,7
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__drive1.xml,Template3,FAILED,3,1,7
parSeq__ClutchIsClosed0.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template1,PASSED,1,1,9
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__ClutchIsClosed0.xml,Template1,FAILED,3,1,9
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__CloseClutch5.xml,Template01,FAILED,3,1,9
parSeq__drive43.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template2,PASSED,3,3,7
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__drive43.xml,Template2,FAILED,3,2,7
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__void2.xml,Template03,FAILED,3,1,8
parSeq__void48.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template01,PASSED,3,3,7
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__void48.xml,Template03,FAILED,3,1,7
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq_RqZeroTorque22.xml,Template02,FAILED,3,2,10
parSeq_RqZeroTorque22.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template03,PASSED,3,3,7
parSeq__ClutchIsOpen30.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template1,PASSED,1,1,12
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__ClutchIsOpen30.xml,Template3,FAILED,3,1,10
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__CloseClutch2.xml,Template01,FAILED,3,1,10
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__TorqueZero27.xml,Template3,FAILED,3,1,7
parSeq__TorqueZero27.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template1,PASSED,3,3,7
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__GearSet10.xml,Template3,FAILED,3,1,8
parSeq__NewGear28.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template02,PASSED,2,2,13
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__NewGear28.xml,Template02,FAILED,2,1,8
delSync__OpenClutch3.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template03,PASSED,3,3,10
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__OpenClutch3.xml,Template02,FAILED,3,1,6
parSeq__ReqSet17.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template03,PASSED,3,3,11
MaskVarChannel__ClutchIsOpen_Template.xml,parSeq__ReqSet17.xml,Template02,FAILED,3,2,9
MaskVarChannel__ClutchIsOpen_Template.xml,delSync__ReqSet1.xml,Template02,FAILED,3,1,12
delSync__ReqSet1.xml,MaskVarChannel__ClutchIsOpen_Template.xml,Template01,PASSED,1,1,8
